Downloaded from wid.world on 22-06-2020 at 20:10:54
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1871;Unnamed: 4
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1872;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1873;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1874;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1875;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1876;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1877;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1878;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1879;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1880;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1881;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1882;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1883;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1884;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1885;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1886;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1887;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1888;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1889;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1890;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1891;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1892;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1893;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1894;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1895;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1896;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1897;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1898;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1899;
Africa;"sptinc_p90p100_z_QB
Pre-tax national income 
Top 10% | share
";p90p100;1900;
