Downloaded from wid.world on 22-06-2020 at 20:26:33
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1900;Unnamed: 4
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1901;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1902;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1903;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1904;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1905;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1906;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1907;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1908;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1909;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1910;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1911;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1912;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1913;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1914;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1915;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1916;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1917;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1918;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1919;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1920;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1921;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1922;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1923;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1924;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1925;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1926;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1927;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1928;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1929;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1930;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1931;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1932;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1933;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1934;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1935;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1936;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1937;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1938;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1939;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1940;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1941;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1942;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1943;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1944;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1945;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1946;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1947;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1948;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1949;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1950;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1951;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1952;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1953;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1954;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1955;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1956;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1957;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1958;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1959;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1960;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1961;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1962;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1963;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1964;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1965;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1966;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1967;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1968;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1969;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1970;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1971;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1972;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1973;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1974;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1975;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1976;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1977;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1978;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1979;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1980;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1981;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1982;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1983;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1984;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1985;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1986;
Africa;"sptinc_p50p90_z_QB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;1987;
